peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.1448744.1448975	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.1565723.1566255	pos	1	1	1	0	1	1	0	0	0	1	0
chr1.1607364.1607544	pos	0	0	0	1	0	0	0	1	0	0	1
chr1.1793735.1794263	pos	0	1	1	1	1	1	0	1	0	0	1
chr1.1796227.1796542	pos	0	0	0	0	1	1	0	0	0	0	1
chr1.2271196.2271554	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.4278030.4278243	pos	1	1	0	0	1	0	0	0	0	0	0
chr1.5301679.5301982	pos	1	1	0	0	1	1	0	1	0	0	0
chr1.5317747.5317873	pos	1	1	0	0	1	1	1	0	0	0	1
chr1.7367130.7367555	pos	1	1	1	1	1	1	0	1	0	0	1
chr1.8185762.8185948	pos	0	1	0	0	1	1	0	1	0	0	1
chr1.9836150.9836214	pos	1	1	0	0	1	1	0	0	0	0	1
chr1.9985295.9985899	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.10006224.10006608	pos	0	1	0	0	1	1	0	1	0	0	1
chr1.10451895.10452007	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.11178951.11179621	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.11737083.11737716	pos	1	1	0	0	1	1	0	0	0	0	1
chr1.11796445.11796687	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.15933723.15934326	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.20426813.20427361	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.22090942.22091310	pos	1	1	0	0	1	0	0	0	0	0	0
chr1.23062390.23062976	pos	1	1	0	1	1	1	0	0	0	0	0
chr1.23535182.23535691	pos	1	1	0	0	1	1	0	1	0	1	1
chr1.24435264.24435373	pos	1	1	0	0	1	1	0	1	0	0	0
chr1.25112498.25112663	pos	1	1	0	1	1	0	0	1	0	1	0
chr1.25928464.25928556	pos	1	1	0	1	1	1	0	1	1	0	0
chr1.25984500.25984887	pos	1	0	0	0	1	0	0	0	0	0	0
chr1.27902675.27902898	pos	1	1	0	1	1	1	0	1	0	1	0
chr1.28219149.28219289	pos	1	1	0	1	1	1	0	1	0	0	0
chr1.28348944.28349784	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.28970887.28971370	pos	0	1	0	1	1	1	1	1	0	1	1
chr1.30313392.30313513	pos	0	1	0	0	1	1	0	0	0	0	1
chr2.722986.723053	pos	1	1	0	1	1	1	1	1	1	1	1
chr2.736728.737603	pos	1	1	0	1	1	1	1	1	1	0	1
chr2.804539.804603	pos	1	1	0	1	1	0	0	1	1	0	0
chr2.1667738.1668116	pos	1	1	1	1	1	1	0	1	0	0	1
chr2.2555090.2555189	pos	1	1	1	1	1	0	0	1	0	1	0
chr2.3411640.3411937	pos	0	0	0	0	1	1	0	1	0	0	1
chr2.4623879.4624618	pos	1	1	0	0	1	1	0	1	0	0	0
chr2.4627788.4628252	pos	1	1	0	1	1	1	0	1	0	0	0
chr2.4870110.4870235	pos	1	1	0	0	1	0	0	0	0	0	0
chr2.5121808.5121940	pos	1	1	0	1	1	1	0	1	0	0	1
chr2.5353955.5354238	pos	1	1	0	0	1	1	0	1	0	0	0
