peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.3581278.3581393	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.18064221.18064295	pos	0	0	0	1	0	0	0	1	0	0	1
chr1.20584805.20584922	pos	0	1	1	0	0	0	1	0	1	0	0
chr1.23733671.23733916	pos	0	0	0	0	0	0	1	0	1	0	1
chr1.28813550.28813675	pos	0	1	1	0	0	0	1	1	1	0	0
chr2.700170.700417	pos	0	0	0	0	0	0	1	0	0	1	0
chr2.8763215.8763355	pos	0	1	0	1	1	1	0	1	0	0	1
chr2.13458351.13458462	pos	1	1	0	1	1	0	0	1	0	1	0
chr2.17937048.17937157	pos	0	1	0	0	1	0	1	1	1	0	1
chr2.20155399.20155632	pos	0	1	1	1	0	0	1	0	1	0	0
chr2.27342679.27342884	pos	1	1	0	0	1	0	1	0	0	1	0
chr2.27621142.27621471	pos	0	1	1	0	0	1	1	0	1	0	0
chr3.3949530.3949988	pos	0	1	1	0	1	1	0	0	0	0	1
chr3.18378607.18378724	pos	0	1	1	1	0	1	1	1	1	0	0
chr3.19136919.19137433	pos	0	1	0	0	0	0	1	0	1	0	0
chr4.42935.43083	pos	0	1	1	1	0	0	1	1	1	0	1
chr4.2918427.2918571	pos	1	1	0	1	1	0	0	1	0	0	1
chr4.11279666.11279886	pos	0	0	0	1	0	0	0	0	0	0	1
chr4.21096414.21096569	pos	0	1	0	1	0	0	1	0	1	1	0
chr4.21631607.21631723	pos	0	1	1	1	0	1	1	1	1	0	1
chr4.23690963.23691055	pos	0	0	0	1	0	0	0	0	0	0	0
chr4.25292813.25292921	pos	0	1	1	1	1	1	1	1	0	0	1
chr5.6118371.6118569	pos	0	1	0	1	1	1	1	1	0	1	0
chr5.8974445.8974577	pos	0	1	0	1	0	0	1	1	0	0	1
chr5.12237371.12237478	pos	0	1	0	1	0	1	1	1	1	1	0
chr5.13175315.13175518	pos	1	1	0	1	1	1	0	1	0	0	1
chr5.15461637.15461734	pos	0	1	1	0	0	1	1	0	0	0	0
chr5.16849904.16849982	pos	0	1	0	0	0	0	1	1	1	0	0
chr5.22836292.22836417	pos	0	1	1	1	0	1	1	0	0	0	1
chr5.24946331.24946421	pos	0	0	0	0	0	0	1	0	0	0	0
chr5.25581237.25581446	pos	0	1	0	0	0	0	1	0	1	0	0
chr6.781740.781928	pos	0	1	1	1	1	1	1	0	1	1	0
chr6.1848106.1848201	pos	0	1	0	1	0	0	1	1	1	0	0
chr6.10516268.10516390	pos	0	0	0	0	0	0	1	0	1	0	0
