peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.598704.599125	pos	1	1	0	1	1	1	0	1	0	0	0
chr1.997748.997982	pos	0	0	1	0	0	1	0	0	0	0	0
chr1.2376415.2376542	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.6324720.6325022	pos	1	1	0	1	1	1	0	1	0	0	0
chr1.7064820.7065319	pos	1	0	0	0	1	1	0	0	0	0	1
chr1.8290917.8291030	pos	0	1	0	1	1	1	0	0	0	0	1
chr1.8304585.8304794	pos	0	0	1	1	1	1	0	1	0	0	1
chr1.9510583.9510697	pos	1	1	0	1	1	1	1	1	1	1	0
chr1.14512932.14513116	pos	1	1	1	1	1	1	0	1	0	0	1
chr1.16418431.16418769	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.16697612.16698016	pos	1	0	0	0	0	1	0	0	0	0	1
chr1.20306471.20307126	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.22547463.22547723	pos	1	0	0	1	1	1	0	0	0	0	1
chr1.23134941.23135589	pos	1	0	0	0	1	1	0	0	0	0	1
chr1.23404620.23404987	pos	0	0	0	1	0	0	0	1	0	0	1
chr1.26373221.26373328	pos	0	1	0	1	1	0	0	1	0	0	1
chr1.28009432.28010622	pos	1	0	0	0	0	1	0	0	0	0	0
chr1.28805660.28806228	pos	1	0	0	0	1	1	0	0	0	0	1
chr2.3652.4557	pos	0	1	1	1	1	1	0	1	0	1	1
chr2.625787.626472	pos	0	0	0	0	1	1	0	0	0	0	1
chr2.4528885.4529039	pos	0	0	1	1	0	0	0	0	0	0	1
chr2.6186388.6187275	pos	0	0	0	0	0	1	0	0	0	0	0
chr2.6788002.6788160	pos	0	1	0	0	1	1	0	0	0	1	1
chr2.12082096.12082667	pos	1	0	0	0	1	1	0	0	0	0	1
chr2.18198955.18199090	pos	1	1	0	1	1	1	0	1	0	0	1
chr2.21871754.21872014	pos	1	1	0	1	1	0	0	1	1	0	0
chr2.25456220.25456444	pos	1	0	1	0	1	1	0	1	0	0	0
chr3.517582.518069	pos	0	0	1	0	0	0	1	0	1	0	0
chr3.6628115.6628341	pos	1	1	1	1	1	1	1	1	0	1	0
chr3.8056442.8056625	pos	0	1	1	1	1	1	1	1	1	0	1
chr3.10821204.10821498	pos	0	0	0	0	0	1	0	0	0	0	0
chr3.13558069.13558228	pos	1	1	1	1	1	0	1	1	0	1	0
chr3.16029040.16029426	pos	0	0	1	0	0	1	0	0	0	0	0
chr3.16335382.16335847	pos	1	0	0	0	1	1	0	0	0	0	1
chr3.17788346.17788713	pos	1	1	1	1	1	1	0	1	0	0	0
chr3.24598532.24598697	pos	0	1	1	1	1	1	1	0	0	1	0
chr3.27102055.27102205	pos	0	0	1	0	0	0	0	0	0	1	0
chr3.27116535.27116973	pos	0	0	1	1	0	1	0	0	0	1	0
chr4.1240048.1240179	pos	1	1	1	1	1	1	0	1	0	0	1
chr4.4534445.4534586	pos	0	1	1	1	1	1	1	1	1	1	1
chr4.7949866.7950335	pos	1	1	0	1	1	1	0	1	0	0	1
chr4.14419305.14419681	pos	1	1	0	0	1	1	0	1	0	0	1
chr4.25402177.25402324	pos	1	0	0	0	0	1	0	0	0	0	0
chr5.26074.26492	pos	1	1	1	1	1	1	1	1	1	1	0
chr5.525003.525168	pos	1	1	1	1	1	1	0	1	0	1	0
chr5.1040200.1040399	pos	1	1	0	1	1	0	1	0	0	1	0
chr5.6172536.6172667	pos	0	1	1	1	1	1	1	1	1	1	0
chr5.9488983.9489091	pos	1	1	0	0	1	1	0	0	0	1	0
chr5.9929367.9929767	pos	0	0	0	0	0	0	1	0	1	0	0
chr5.12944424.12944589	pos	1	1	0	1	1	1	0	1	0	1	0
chr5.13433513.13433687	pos	1	1	0	0	1	0	0	0	0	1	0
chr5.13639015.13639115	pos	1	1	0	1	0	1	1	1	0	1	0
chr5.23584468.23584650	pos	0	1	1	1	1	1	1	1	0	1	1
chr5.24990599.24991648	pos	1	1	0	1	1	1	0	1	1	0	1
chr6.6022945.6023477	pos	0	1	1	1	1	1	1	0	1	1	1
chr6.8993856.8994281	pos	0	1	1	1	1	1	1	1	1	1	1
chr6.9818371.9819011	pos	0	1	0	1	1	1	0	1	0	0	1
chr6.10348938.10349169	pos	1	1	0	1	0	1	1	1	1	0	0
chr6.11243964.11244148	pos	1	1	0	1	1	1	0	1	0	0	0
chr6.15390403.15390579	pos	1	1	0	0	1	1	0	1	0	0	1
chr6.15502448.15502602	pos	0	1	1	0	0	1	0	1	0	0	0
chr6.16822128.16822446	pos	1	1	0	0	1	1	0	1	0	0	1
chr6.16822587.16822827	pos	1	1	1	0	1	1	0	1	0	0	1
chr6.20807107.20807805	pos	1	0	0	0	1	1	0	0	0	0	1
chr7.980063.980492	pos	1	1	0	1	1	1	0	1	1	0	1
chr7.1080523.1080787	pos	1	1	0	0	0	1	0	0	0	0	0
chr7.6837669.6837856	pos	0	0	0	0	0	0	1	0	1	0	0
chr7.8370788.8370962	pos	1	0	0	0	0	1	0	0	0	0	0
chr7.9467610.9467893	pos	0	0	0	0	0	1	0	1	0	0	0
chr7.11918012.11918255	pos	1	1	0	0	0	1	0	1	0	0	0
chr7.12442741.12442946	pos	1	1	0	0	1	1	0	0	0	0	0
chr7.14313709.14313861	pos	0	1	1	1	1	1	1	1	0	0	1
chr7.17922257.17922708	pos	1	0	0	0	1	1	0	0	0	0	0
chr7.19738883.19738987	pos	1	1	0	0	1	1	0	0	0	1	0
chr7.20403243.20403373	pos	1	1	0	0	1	1	0	0	0	0	0
chr7.21422743.21422924	pos	1	1	0	0	1	1	0	1	0	0	0
chr8.1793687.1793868	pos	1	1	0	0	1	1	0	0	0	0	0
chr8.1892534.1892675	pos	1	1	0	1	1	1	0	1	0	0	1
chr8.2876088.2876935	pos	1	1	0	0	1	1	0	0	0	0	0
chr8.13798323.13798469	pos	0	1	0	0	1	1	0	1	0	1	0
chr8.14932423.14932617	pos	1	1	1	1	1	0	0	1	0	1	0
chr8.16139110.16139421	pos	0	0	1	0	0	1	1	0	0	0	0
chrU.1724913.1725098	pos	0	0	0	0	0	0	0	0	0	0	0
unplaced-scaffold_330.130.540	pos	0	0	1	1	0	1	0	1	0	1	0
unplaced-scaffold_330.3107.4395	pos	1	1	1	1	1	1	1	1	1	1	1
chr1.159000.159500	neg	0	0	0	0	0	0	0	0	0	0	0
chr1.4317000.4317500	neg	0	1	0	1	0	0	1	0	1	0	1
chr1.11378500.11379000	neg	0	0	0	0	0	0	1	0	1	0	0
chr1.11668000.11668500	neg	1	1	0	1	1	0	1	1	1	1	0
chr1.13727000.13727500	neg	0	0	0	0	0	0	1	0	0	0	0
chr1.15503000.15503500	neg	0	1	0	1	1	1	1	1	0	0	1
chr1.25651500.25652000	neg	0	1	0	0	0	0	1	0	1	0	1
chr1.30137000.30137500	neg	0	0	1	0	0	0	1	0	1	0	0
chr2.3608500.3609000	neg	0	1	0	1	1	1	1	0	1	0	1
chr2.6908000.6908500	neg	1	1	1	0	1	1	1	0	0	1	0
chr2.16768500.16769000	neg	0	1	1	0	1	0	1	0	1	0	1
chr2.19663000.19663500	neg	0	1	0	1	1	0	1	0	1	0	1
chr2.20240000.20240500	neg	1	1	0	1	1	0	0	1	0	1	0
chr2.24516500.24517000	neg	1	1	0	1	1	0	0	1	1	0	0
chr2.27889500.27890000	neg	0	0	0	0	0	0	0	0	0	1	0
chr2.28760000.28760500	neg	0	1	1	0	0	1	1	1	1	0	1
chr3.2872500.2873000	neg	0	1	1	0	0	0	1	0	0	1	0
chr3.2913000.2913500	neg	1	1	1	1	1	0	0	1	0	1	0
chr3.4025000.4025500	neg	0	1	1	1	1	1	1	1	0	0	1
chr3.4385500.4386000	neg	1	1	1	1	1	0	0	1	0	1	0
chr3.8831500.8832000	neg	0	1	1	1	1	1	1	0	1	0	1
chr3.13512000.13512500	neg	0	1	0	1	1	0	1	0	1	0	1
chr3.14562500.14563000	neg	1	1	0	0	1	0	0	0	0	1	0
chr3.16814000.16814500	neg	1	1	0	1	1	0	0	1	1	1	0
chr3.17114500.17115000	neg	1	1	0	1	1	1	1	1	1	0	0
chr3.19163500.19164000	neg	1	1	0	1	1	0	0	1	0	0	0
chr3.20625000.20625500	neg	1	1	0	1	1	0	0	1	0	0	0
chr3.20640500.20641000	neg	1	1	0	1	1	0	0	1	1	0	0
chr3.23009000.23009500	neg	1	1	0	1	1	1	0	1	0	0	0
chr3.25097500.25098000	neg	1	1	0	1	1	0	1	0	0	1	0
chr3.25282500.25283000	neg	0	0	1	0	0	0	1	0	1	0	0
chr4.4065500.4066000	neg	1	1	0	1	1	1	0	1	0	0	0
chr4.5498500.5499000	neg	0	0	1	0	0	0	1	0	1	0	0
chr4.8821500.8822000	neg	1	1	0	1	1	1	1	1	0	1	0
