peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.1147451.1147551	pos	0	1	0	1	0	0	1	1	0	0	1
chr1.2070678.2070967	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.2598628.2598742	pos	0	0	0	1	0	0	1	1	1	0	1
chr1.3233433.3233916	pos	0	1	0	0	1	1	1	1	1	0	1
chr1.3236652.3238009	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.3958720.3958846	pos	0	0	0	1	0	0	0	1	0	0	1
chr1.6605867.6607120	pos	0	1	1	1	1	1	1	1	0	0	1
chr1.10111286.10111423	pos	0	1	0	1	1	0	1	1	1	0	1
chr1.10120529.10120633	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.10850841.10851601	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.10995329.10995795	pos	0	1	1	1	1	1	1	1	0	0	1
chr1.11663558.11663676	pos	0	0	0	0	0	0	0	0	1	0	0
chr1.11797497.11797858	pos	1	1	0	1	1	1	0	1	0	0	0
chr1.12434837.12435226	pos	0	1	0	1	0	0	1	1	1	0	1
chr1.13010093.13010243	pos	1	1	0	1	1	0	0	1	0	0	1
chr1.13070061.13070130	pos	1	1	0	1	1	0	1	1	1	0	0
chr1.13079072.13079435	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.13121758.13122354	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.13589143.13589311	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.16005688.16006041	pos	1	1	0	0	1	0	1	1	1	0	1
chr1.16903741.16904012	pos	1	1	0	1	1	0	1	1	1	0	0
chr1.18754258.18754384	pos	0	0	0	1	1	0	0	1	0	0	1
chr1.24797299.24797442	pos	0	1	0	1	0	0	1	1	0	0	0
chr1.28381310.28381626	pos	1	1	1	1	1	0	0	1	0	1	0
chr2.1713597.1713867	pos	1	1	0	1	1	1	1	1	1	1	0
chr2.3263491.3263907	pos	0	1	0	1	1	1	1	1	0	0	1
chr2.3842269.3842387	pos	1	0	0	0	1	0	0	0	0	1	0
chr2.6632367.6632669	pos	1	1	0	1	1	0	0	1	0	1	0
chr2.8816585.8816956	pos	1	0	0	1	1	1	0	1	0	0	1
chr2.10421942.10422017	pos	0	1	0	0	0	0	1	0	1	0	0
chr2.10458106.10458869	pos	0	0	0	0	0	0	1	0	1	0	0
chr2.11356192.11356336	pos	0	0	0	0	0	0	1	0	1	0	0
chr2.12932041.12932179	pos	0	1	1	0	0	0	1	0	1	0	0
chr2.13228186.13228428	pos	1	1	0	1	1	0	1	1	1	1	0
chr2.13248253.13248511	pos	1	1	0	0	1	0	1	1	0	1	0
chr2.17510729.17511025	pos	0	1	0	1	1	1	0	1	0	0	1
chr2.17525937.17526405	pos	1	1	0	1	1	1	1	1	1	0	0
chr2.19717648.19717749	pos	0	1	0	1	1	1	0	0	0	0	0
chr2.20053549.20053761	pos	1	1	0	1	1	0	0	1	0	1	0
