peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.175209.175310	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.175686.175887	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.176121.179014	pos	1	1	1	1	1	1	1	1	1	1	1
chr1.196397.198246	pos	1	1	1	1	1	1	1	1	1	1	1
chr1.237492.237992	pos	1	1	0	1	1	1	1	1	1	0	1
chr1.560792.561061	pos	1	1	1	1	1	1	1	0	1	1	0
chr1.591612.591710	pos	0	1	1	1	1	0	1	1	1	0	1
chr1.761919.762012	pos	0	1	1	0	0	0	1	0	0	0	0
chr1.793972.795516	pos	1	1	1	1	1	1	1	1	1	1	1
chr1.1448365.1448534	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.2411735.2412314	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.2413240.2413393	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.3538390.3538480	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.3610287.3610379	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.3759627.3759697	pos	0	0	0	1	0	0	0	0	0	0	1
chr1.3868881.3869418	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.3878677.3879228	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.4129684.4129789	pos	0	1	1	1	1	1	1	0	1	0	1
chr1.4348816.4348920	pos	0	0	0	0	0	0	0	0	0	0	0
chr1.5382584.5382696	pos	0	0	1	0	0	1	1	0	1	0	0
chr1.5557662.5557770	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.5765425.5765736	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.5945367.5945440	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.5990165.5990234	pos	0	1	0	1	0	0	1	1	1	0	1
chr1.6148055.6148260	pos	1	1	1	1	1	1	1	1	1	0	1
chr1.6236227.6236302	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.6505638.6505938	pos	0	1	1	1	0	0	1	1	1	1	1
chr1.6832853.6832943	pos	0	0	0	1	0	0	0	0	0	0	1
chr1.6964446.6964546	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.7466169.7466296	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.7626237.7626574	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.7975788.7975920	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.8317533.8317923	pos	1	1	1	1	1	1	0	1	0	0	1
chr1.8641073.8641220	pos	0	1	1	1	1	1	1	0	1	0	1
chr1.8710731.8711363	pos	1	1	0	0	1	1	0	0	0	0	1
chr1.8830631.8830769	pos	0	1	0	1	1	0	0	1	0	0	1
chr1.8983773.8983949	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.9083409.9084019	pos	1	1	0	1	1	1	0	1	0	1	0
chr1.9142538.9142897	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.9239527.9239612	pos	0	1	0	1	1	1	1	0	1	1	1
chr1.9952433.9952743	pos	0	0	0	0	0	0	0	0	0	0	0
chr1.10338157.10338314	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.10440421.10440647	pos	1	1	0	1	1	0	1	1	1	0	1
chr1.11294506.11294832	pos	0	1	1	1	1	1	1	1	1	1	1
chr1.11399860.11400015	pos	0	1	0	0	0	1	1	1	1	0	1
chr1.11467551.11467869	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.12349827.12349896	pos	0	0	0	0	0	1	1	0	1	0	0
chr1.12590653.12590763	pos	0	0	1	1	1	0	0	1	0	0	1
chr1.12708853.12709624	pos	1	0	0	0	1	1	0	1	0	0	1
chr1.12810398.12810518	pos	0	1	1	1	0	1	1	1	1	0	1
chr1.12938129.12938212	pos	0	1	0	1	1	1	1	0	1	1	1
chr1.13094299.13094389	pos	0	1	0	0	0	1	1	0	0	0	1
chr1.13168339.13168569	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.13276555.13277171	pos	0	1	1	1	1	1	1	0	1	1	1
chr1.13666420.13666635	pos	0	0	1	0	0	0	1	0	1	0	0
