peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.264877.265288	pos	1	1	0	1	1	1	1	1	1	0	1
chr1.329934.331716	pos	1	1	0	1	1	0	0	1	0	0	1
chr1.566675.566992	pos	1	1	0	1	1	1	0	1	0	1	0
chr1.722607.722670	pos	0	1	0	1	0	0	1	1	0	0	0
chr1.771255.771371	pos	0	1	0	1	1	1	0	1	1	0	1
chr1.1153851.1154012	pos	0	1	0	1	1	0	0	1	0	0	1
chr1.1368630.1368746	pos	1	1	0	1	1	0	1	0	0	1	0
chr1.2053525.2053757	pos	1	1	0	0	1	1	0	0	0	0	0
chr1.2145637.2145754	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.2228640.2228742	pos	0	1	1	1	1	1	0	1	0	0	1
chr1.2300496.2300644	pos	0	1	0	1	1	1	1	1	0	0	1
chr1.2538927.2539661	pos	0	0	0	1	0	1	0	1	0	0	1
chr1.2687040.2687226	pos	0	0	0	1	0	0	0	1	0	0	1
chr1.3220108.3220415	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.3381286.3382265	pos	0	1	0	1	1	1	1	1	0	0	1
chr1.3528816.3528988	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.3925828.3926064	pos	1	1	0	1	1	0	0	1	0	0	1
chr1.3947385.3947512	pos	0	1	1	1	1	1	1	1	0	0	1
chr1.4437633.4438338	pos	0	0	1	1	0	0	1	1	0	0	1
chr1.4645838.4646067	pos	0	1	0	1	1	0	1	1	0	0	1
chr1.4746356.4746513	pos	0	1	0	1	0	1	1	0	0	0	1
chr1.4993688.4994073	pos	1	1	0	0	1	1	1	0	0	1	1
chr1.5067072.5067176	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.5432261.5432408	pos	0	1	1	1	1	1	0	1	0	0	1
chr1.5667711.5668039	pos	1	1	0	1	1	0	1	1	1	0	1
chr1.6006796.6007073	pos	0	1	0	1	0	0	0	1	0	0	1
chr1.6022409.6022629	pos	1	1	0	1	1	1	1	1	0	0	1
chr1.6080725.6081454	pos	1	1	0	1	1	0	0	1	0	0	0
chr1.6099798.6099978	pos	1	1	0	1	1	1	0	1	1	0	0
chr1.6212503.6213041	pos	0	1	1	1	1	0	1	1	1	0	1
chr1.6735901.6736316	pos	0	1	0	1	0	1	1	1	1	0	1
chr1.6776289.6776389	pos	1	1	0	0	1	0	0	0	0	0	0
chr1.6806212.6806679	pos	0	1	1	1	1	0	1	1	0	0	1
chr1.7013485.7013554	pos	0	1	0	1	0	1	1	0	0	0	1
chr1.7627297.7627917	pos	0	0	1	1	0	0	0	0	0	0	1
chr1.8217239.8217463	pos	0	0	1	1	0	1	0	0	0	0	1
chr1.8644549.8644904	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.8850073.8850383	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.9400758.9400878	pos	0	0	0	1	1	1	0	1	0	0	1
chr1.9497962.9498127	pos	0	1	1	1	0	0	1	0	1	0	0
chr1.9682865.9683052	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.9868489.9868612	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.10635117.10636073	pos	0	0	0	1	0	0	1	1	0	0	1
chr1.10804754.10805685	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.10829821.10830034	pos	0	1	0	0	0	0	1	0	0	0	1
chr1.10869485.10869731	pos	0	1	1	1	1	0	0	1	0	0	1
chr1.10968810.10969645	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.11273180.11273831	pos	0	1	1	1	1	1	1	1	0	0	1
chr1.11455264.11455737	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.11479744.11480054	pos	1	1	0	1	1	0	0	1	0	0	0
chr1.11494309.11494499	pos	0	1	1	1	0	0	1	1	1	0	0
chr1.11745793.11745923	pos	1	1	0	1	1	1	1	1	1	0	0
chr1.11828215.11828410	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.11941035.11941163	pos	0	0	0	0	1	1	0	0	0	0	1
chr1.12401126.12401330	pos	0	1	0	1	0	1	1	1	1	0	1
chr1.12538693.12538805	pos	0	1	0	1	1	1	0	1	0	0	1
chr1.12707289.12708205	pos	1	0	1	0	1	1	0	1	0	0	1
chr1.13072835.13073075	pos	0	1	0	1	1	1	0	1	1	0	1
chr1.13089851.13090215	pos	0	0	1	1	1	1	0	1	0	0	1
chr1.13090344.13090410	pos	0	1	1	1	1	1	1	1	0	0	1
chr1.13101990.13102059	pos	0	0	0	1	0	1	0	0	0	0	1
chr1.13117843.13118164	pos	1	1	0	0	1	0	1	1	1	0	1
chr1.13126517.13126828	pos	0	1	0	1	1	0	1	1	0	0	1
chr1.13159584.13159777	pos	0	0	0	1	0	0	0	0	0	0	1
chr1.13160062.13161101	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.13301650.13301827	pos	0	1	1	1	1	1	1	1	1	0	1
chr1.13691466.13691541	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.13857811.13857987	pos	1	1	0	0	1	1	0	1	0	0	1
chr1.14204453.14204520	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.15123997.15124370	pos	0	0	1	1	0	0	1	0	0	0	1
chr1.15460453.15460939	pos	0	1	0	1	1	1	1	1	0	0	1
chr1.15697331.15697732	pos	1	1	0	1	1	1	1	1	0	1	1
chr1.16206295.16206444	pos	0	1	0	0	0	0	1	0	1	0	0
chr1.16249737.16249882	pos	0	1	1	1	0	0	1	1	0	0	1
chr1.16309153.16309274	pos	0	1	0	1	1	1	1	1	1	0	1
chr1.16485790.16486371	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.16666802.16668493	pos	0	0	0	1	1	1	1	1	0	0	1
chr1.16691395.16691697	pos	1	0	1	1	1	1	0	1	0	0	1
chr1.16723392.16723970	pos	0	1	1	1	1	0	1	1	1	0	1
chr1.17120930.17121069	pos	0	1	1	1	1	0	1	1	1	0	1
chr1.17517064.17517322	pos	0	1	0	1	1	1	1	1	0	0	1
chr1.17804973.17805084	pos	1	1	0	1	1	1	1	1	1	0	1
chr1.18119831.18121789	pos	0	1	0	1	1	0	1	1	1	0	1
chr1.18465846.18466006	pos	0	1	0	1	0	0	1	0	0	0	1
chr1.18505704.18505866	pos	1	0	0	0	1	0	0	0	0	1	0
chr1.18736812.18736929	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.18929578.18929854	pos	0	0	0	0	1	1	0	1	0	0	1
chr1.19040496.19040671	pos	0	0	0	1	0	1	1	1	0	0	1
chr1.19040798.19040959	pos	0	1	0	1	0	1	1	1	0	0	1
