peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.985122.985576	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.10001251.10001375	pos	0	1	1	1	0	1	1	1	1	0	1
chr1.20272114.20272901	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.21269739.21270162	pos	0	1	0	0	0	0	1	0	1	0	0
chr1.25808921.25809056	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.25886377.25886543	pos	1	1	1	1	1	1	1	1	1	0	0
chr2.1060033.1060403	pos	1	1	0	0	1	0	1	0	0	0	0
chr2.8364264.8364514	pos	0	0	0	0	0	0	1	0	1	0	0
chr2.10184401.10184802	pos	0	0	0	0	0	0	1	0	1	0	0
chr2.22191355.22191735	pos	0	1	1	1	1	0	1	1	1	1	0
chr2.23001760.23002039	pos	0	0	0	0	0	0	1	0	1	1	0
chr3.16921545.16921851	pos	0	0	1	0	0	0	1	0	1	0	0
chr3.19636561.19636673	pos	0	0	1	0	0	0	0	0	0	1	0
chr3.19800742.19801038	pos	1	1	1	1	1	0	0	1	0	1	0
chr3.24149622.24149759	pos	1	0	0	0	1	0	0	1	0	0	1
chr4.5665355.5665495	pos	0	0	1	0	0	0	1	0	1	1	0
chr4.7477771.7477882	pos	0	1	1	0	0	0	1	1	0	0	0
chr4.9202230.9203395	pos	0	0	0	0	0	0	1	0	1	0	0
chr4.9255048.9255264	pos	0	1	0	1	1	1	0	1	0	0	1
chr4.9258011.9258463	pos	0	1	0	1	1	0	0	1	0	0	1
chr4.9259099.9259414	pos	0	1	0	1	1	0	0	1	0	0	1
chr4.22703626.22704009	pos	0	0	0	0	0	0	1	0	1	0	0
chr4.26269244.26269449	pos	0	0	0	0	0	1	1	0	1	0	0
chr5.7124597.7125043	pos	0	1	0	1	0	0	0	1	1	0	0
chr5.7632142.7632372	pos	0	1	0	1	0	0	0	0	0	1	0
chr5.10299142.10299897	pos	0	0	0	0	0	0	1	0	1	0	0
chr5.14247473.14247903	pos	0	0	0	0	0	0	0	0	0	1	0
chr5.19002926.19003289	pos	0	0	0	1	1	1	0	1	0	0	1
chr5.22767263.22768121	pos	0	1	0	1	1	1	1	0	1	1	1
chr5.24889837.24890115	pos	0	1	0	1	1	0	0	1	1	1	0
chr5.25192786.25193096	pos	0	0	0	0	0	0	1	0	1	1	0
chr5.26307711.26308380	pos	0	0	1	0	0	0	1	0	1	0	0
chr6.6582470.6582616	pos	0	0	1	0	0	0	1	0	1	0	0
chr6.6668295.6668487	pos	0	1	1	1	1	0	0	1	0	0	1
chr6.20230833.20230944	pos	0	1	0	1	0	0	1	0	0	1	0
chr6.20644007.20644400	pos	0	0	0	0	0	0	0	0	1	0	0
chr6.22678287.22678478	pos	0	1	1	1	1	1	0	1	0	0	0
chr7.4953102.4953187	pos	1	1	0	1	1	0	0	0	0	1	0
chr7.6902406.6902723	pos	1	1	0	1	1	0	0	1	0	1	0
chr7.15095112.15095208	pos	0	0	1	0	0	0	1	0	1	0	0
chr7.15596973.15597226	pos	0	0	0	0	0	0	1	0	1	0	0
chr7.18004819.18005121	pos	0	1	0	1	1	0	0	1	0	0	1
chr7.20930049.20930779	pos	0	0	1	0	0	0	1	0	0	1	0
chr7.21560147.21560456	pos	0	1	1	1	1	1	1	1	1	0	1
chr8.3001541.3001687	pos	0	0	1	0	0	0	1	0	0	1	0
chr8.3575210.3575374	pos	0	1	0	1	1	0	1	1	0	1	0
chr8.10004550.10004694	pos	0	1	0	0	1	1	1	1	1	0	0
chr8.12328524.12329143	pos	0	0	0	0	0	0	0	0	1	0	0
chr8.17487893.17488178	pos	0	0	0	0	0	0	1	1	1	0	0
chr8.20360619.20360763	pos	0	0	0	0	0	0	1	0	1	0	0
chr8.20360992.20361196	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.4900000.4900500	neg	0	1	0	1	1	1	1	1	1	0	1
chr1.9294500.9295000	neg	0	0	0	0	0	1	1	0	1	0	0
chr1.11719000.11719500	neg	0	0	1	0	0	0	1	0	1	0	0
chr1.24957500.24958000	neg	1	1	1	1	1	1	0	1	0	0	0
chr2.3171000.3171500	neg	0	0	1	1	0	1	1	0	1	0	1
chr2.5537000.5537500	neg	0	0	1	0	0	0	1	0	1	1	0
chr2.11572000.11572500	neg	1	1	1	1	1	0	0	1	0	1	0
chr2.13987500.13988000	neg	0	1	0	0	0	0	1	0	1	0	0
chr2.15472500.15473000	neg	1	1	0	1	1	0	0	1	0	1	0
chr2.23435500.23436000	neg	0	1	1	0	0	1	1	0	0	0	0
chr2.29160000.29160500	neg	0	1	0	0	0	1	1	0	1	0	0
chr3.2376500.2377000	neg	0	1	0	0	0	1	1	0	1	0	0
chr3.5776500.5777000	neg	0	1	0	0	0	1	1	0	1	0	0
chr3.5986500.5987000	neg	0	1	1	1	1	1	1	0	1	0	1
chr3.6616000.6616500	neg	1	1	0	1	1	0	1	1	0	1	0
chr3.6755500.6756000	neg	1	1	1	1	1	0	1	0	0	1	0
chr3.7661500.7662000	neg	1	1	0	1	1	0	0	1	0	0	1
chr3.10113500.10114000	neg	1	1	0	1	1	1	0	1	0	1	0
chr3.16098500.16099000	neg	0	1	1	1	0	1	1	1	1	1	0
chr3.20231500.20232000	neg	1	1	0	1	1	1	1	1	1	1	0
chr3.20988500.20989000	neg	1	1	0	1	1	0	1	1	0	1	0
chr3.22333000.22333500	neg	1	1	0	1	1	0	1	1	0	1	0
chr4.11914500.11915000	neg	0	0	1	0	0	0	1	0	1	0	0
chr4.18590000.18590500	neg	0	0	0	0	0	0	1	0	1	0	0
