peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.10789872.10789944	pos	0	0	0	1	0	0	1	0	1	0	0
chr1.15088745.15088898	pos	1	1	0	1	1	1	0	1	0	0	1
chr1.15313547.15314024	pos	0	0	0	0	0	0	1	0	1	0	0
chr1.21279161.21279394	pos	0	1	1	1	1	1	1	1	1	0	0
chr1.21633161.21633383	pos	0	1	0	1	0	0	1	0	1	0	0
chr1.22453457.22453608	pos	0	1	1	0	0	0	1	0	1	0	0
chr1.22684272.22684634	pos	0	1	1	0	0	0	1	0	1	0	0
chr1.25308183.25308281	pos	0	1	1	1	1	1	0	1	0	0	1
chr1.26741221.26741501	pos	0	0	1	1	0	1	0	0	0	0	1
chr1.27668428.27668605	pos	0	1	0	1	1	1	1	1	0	0	1
chr1.29420961.29421028	pos	1	1	0	1	1	1	1	1	0	1	0
chr2.773756.773985	pos	0	1	1	1	1	0	1	1	1	1	1
chr2.7745964.7746128	pos	1	1	1	1	1	0	1	0	0	1	0
chr2.16098411.16098574	pos	1	1	0	1	1	1	1	1	0	1	0
chr2.16101179.16101398	pos	1	1	0	0	1	0	0	0	0	1	0
chr2.16112719.16112813	pos	1	1	0	1	1	1	0	1	1	0	0
chr2.21239507.21239774	pos	0	1	0	0	0	0	1	0	1	0	0
chr2.23634061.23634244	pos	0	1	1	1	1	1	1	1	0	1	1
chr2.25330410.25330496	pos	1	1	1	1	1	0	0	1	0	1	0
chr2.25330625.25330788	pos	1	1	1	1	1	0	0	1	0	1	0
chr2.29425956.29426104	pos	0	0	1	0	0	0	1	0	1	0	0
chr3.2824636.2824931	pos	0	1	0	1	0	0	1	1	1	0	0
chr3.3434058.3434153	pos	0	1	0	1	1	1	1	1	1	1	0
chr3.14095967.14096056	pos	1	1	1	1	1	1	1	1	1	1	1
chr3.14290867.14291003	pos	0	1	0	1	0	0	0	1	0	0	1
chr3.23556484.23556648	pos	0	0	0	0	0	0	1	0	1	0	0
chr3.23961499.23961857	pos	0	0	0	0	0	0	1	0	1	0	0
chr3.24852349.24853734	pos	0	1	0	1	1	1	1	1	1	0	1
chr4.2511909.2512104	pos	0	0	0	0	0	0	1	0	1	0	0
chr4.6913933.6914067	pos	0	1	0	1	0	0	1	1	1	1	1
chr4.9493115.9493416	pos	0	1	0	1	1	0	0	1	0	1	0
chr4.11547098.11547169	pos	0	0	0	0	0	0	1	0	0	0	0
chr4.11549446.11549617	pos	0	1	1	0	0	1	1	0	0	0	0
chr4.20721393.20721600	pos	0	1	0	0	0	0	1	0	1	0	0
chr4.21784140.21784233	pos	0	1	1	1	1	0	1	0	1	0	1
chr4.24746817.24746894	pos	0	1	1	1	0	1	1	0	1	0	0
chr4.25485100.25485317	pos	0	1	1	1	1	0	1	1	0	1	0
chr5.3489335.3489584	pos	0	0	0	0	0	0	1	0	1	0	1
chr5.8850737.8851596	pos	0	1	1	1	1	1	1	1	1	0	1
chr5.12275341.12275875	pos	0	1	1	1	1	1	1	1	0	0	0
chr5.15225735.15225832	pos	0	0	0	0	0	1	1	0	0	0	0
chr5.15951843.15951910	pos	0	1	1	1	1	0	1	1	1	1	0
chr5.16847948.16848031	pos	0	0	0	0	0	0	1	0	1	0	0
chr5.17893921.17894234	pos	0	1	0	1	0	0	1	0	1	0	0
chr5.18748533.18748863	pos	0	1	0	1	1	0	0	1	1	1	0
chr5.20755297.20755715	pos	0	1	0	0	1	0	1	1	1	0	0
chr6.1700615.1700692	pos	0	1	0	1	1	0	0	1	0	0	1
chr6.7983207.7983426	pos	0	0	0	0	0	0	1	0	1	0	0
chr6.8603166.8603425	pos	0	1	1	1	0	0	1	1	1	0	0
chr6.15095777.15095866	pos	0	1	0	1	1	1	1	1	0	0	1
chr6.17409649.17409759	pos	0	1	0	0	1	0	1	0	1	0	0
chr6.19094139.19094364	pos	1	1	0	1	1	0	0	0	0	1	0
chr7.2583755.2583819	pos	0	0	1	1	0	0	0	0	0	0	1
chr7.2583978.2584048	pos	0	0	1	1	0	0	0	0	0	0	1
