peak	Class	H2Aub	H2AZ	H3	H3K4me1	H3K4me3	H3K9ac	H3K9me1	H3K14ac	H3K27me1	H3K27me3	H3K36me3
chr1.2130033.2130465	pos	0	1	0	1	1	1	1	0	1	0	1
chr1.3570297.3570944	pos	1	1	0	0	1	1	0	1	0	0	0
chr1.3876787.3876939	pos	0	1	1	0	0	1	1	0	0	0	1
chr1.4913541.4913653	pos	0	1	0	1	0	1	1	0	1	0	1
chr1.9509251.9510430	pos	1	1	0	1	1	1	1	1	1	1	1
chr1.14050337.14050454	pos	1	1	0	1	1	0	0	1	0	0	0
chr1.15712496.15712759	pos	0	1	0	0	0	1	1	0	1	0	1
chr1.21098104.21098368	pos	0	0	1	0	0	0	1	0	1	0	0
chr1.28552432.28552832	pos	0	1	0	0	1	0	0	0	0	1	0
chr1.29278783.29279074	pos	0	1	0	1	1	0	1	1	0	1	0
chr1.30566694.30566985	pos	0	1	0	0	0	0	1	0	1	0	0
chr2.5273377.5273625	pos	0	1	1	1	1	1	1	1	1	1	0
chr2.13376422.13376528	pos	0	0	1	1	0	1	0	1	0	0	1
chr2.19950258.19950335	pos	1	1	1	1	1	1	1	1	0	1	0
chr2.26488208.26488406	pos	1	1	0	0	1	1	0	1	0	0	1
chr2.26929260.26929397	pos	0	1	0	1	1	0	1	0	0	1	0
chr2.27393837.27394261	pos	1	1	0	1	1	0	0	1	0	1	0
chr2.29241407.29241582	pos	0	1	0	0	0	0	1	0	1	1	0
chr3.898617.899224	pos	0	0	0	0	0	0	1	0	0	0	1
chr3.4188144.4188334	pos	0	0	0	0	1	1	0	1	0	0	1
chr3.4218662.4219020	pos	0	1	1	1	1	1	1	1	1	0	0
chr3.7694021.7694541	pos	1	1	1	1	1	0	1	0	0	1	0
chr3.12043848.12044297	pos	0	1	0	1	1	0	1	1	0	1	0
chr3.12584271.12584530	pos	0	1	0	1	1	0	1	0	1	1	0
chr3.15492834.15492900	pos	0	1	1	1	1	0	0	1	0	1	0
chr3.18879380.18879621	pos	0	1	1	1	0	0	1	0	0	1	0
chr3.21771928.21772233	pos	0	1	0	1	0	0	1	1	1	1	0
chr4.4213920.4214144	pos	1	1	1	1	1	1	0	1	0	1	0
chr4.4216025.4216229	pos	1	1	0	1	1	0	0	1	0	1	0
chr4.4221398.4221608	pos	1	1	0	1	1	0	0	1	0	1	0
chr4.4227243.4227713	pos	1	1	0	1	1	0	0	1	0	1	0
chr4.8672071.8672316	pos	1	1	0	1	1	0	1	1	0	1	0
chr4.9067390.9067608	pos	0	1	0	1	1	0	1	1	0	0	1
chr4.11807906.11808218	pos	1	1	0	1	1	0	0	1	0	1	0
chr4.13722555.13723033	pos	0	1	0	1	1	1	1	1	1	0	1
chr4.14238699.14239022	pos	1	1	0	1	0	0	0	1	0	1	0
chr4.16599808.16600693	pos	0	1	0	1	1	0	1	1	1	0	0
chr4.18280276.18280546	pos	1	0	1	1	1	0	0	1	0	0	1
chr4.19376176.19376585	pos	0	1	1	1	1	1	1	0	1	0	0
chr4.20732663.20732786	pos	0	1	0	0	0	0	1	1	1	0	0
chr4.23927930.23928343	pos	1	1	0	1	1	1	1	1	1	0	1
chr4.26696345.26696426	pos	0	1	0	0	0	0	1	0	1	0	0
chr5.7479869.7480189	pos	0	0	1	1	0	0	0	1	0	0	0
chr5.10205532.10205701	pos	0	1	1	1	1	1	1	1	0	0	0
chr5.12313713.12313801	pos	0	1	0	1	1	1	1	0	1	0	0
chr5.12577996.12578089	pos	0	1	0	0	0	0	0	0	0	1	0
chr5.15945676.15947059	pos	1	1	1	1	1	0	1	1	0	1	0
chr5.18966932.18967167	pos	0	1	0	1	1	0	1	1	1	0	1
chr5.21270625.21271026	pos	0	1	1	1	1	0	1	1	1	1	1
chr5.24503633.24503704	pos	0	1	0	1	1	1	1	1	1	0	1
chr6.5428588.5428772	pos	0	1	0	0	0	0	1	0	1	0	0
chr6.8148673.8148892	pos	1	1	0	1	1	1	1	1	0	1	1
chr6.8149071.8149134	pos	1	1	0	1	1	1	1	1	0	1	1
chr6.15411226.15411388	pos	0	1	0	1	1	0	1	1	0	0	0
chr6.15463800.15463919	pos	0	0	0	0	0	0	1	0	1	1	0
chr6.16818211.16818941	pos	1	1	0	0	1	1	0	0	0	0	0
chr6.18985153.18985324	pos	1	1	1	1	1	1	0	1	0	1	1
chr6.20718886.20719142	pos	0	1	1	1	1	0	1	1	1	0	0
chr6.21566577.21566726	pos	1	1	0	1	1	0	0	1	1	1	0
chr7.2831450.2831555	pos	0	0	0	1	0	0	1	1	0	1	0
chr7.6067395.6067508	pos	1	1	0	1	1	0	1	1	0	1	0
chr7.9073100.9073284	pos	1	1	1	1	1	0	1	1	1	1	0
chr7.12327265.12327647	pos	0	1	0	1	0	1	1	1	1	0	1
chr7.14227749.14227973	pos	0	1	0	1	1	0	1	1	0	0	1
chr7.17473114.17473322	pos	1	0	0	1	1	1	0	1	0	0	1
chr7.17955230.17956130	pos	0	1	0	1	1	1	1	1	1	1	1
chr7.18303694.18303816	pos	0	1	0	1	1	0	1	1	1	1	1
chr7.20963048.20963130	pos	0	1	0	1	1	0	1	1	0	0	1
chr8.7254228.7254341	pos	0	1	0	0	0	0	1	0	1	1	0
chr8.11938174.11938366	pos	1	1	0	0	1	0	0	1	0	1	0
chr8.12232697.12233943	pos	0	1	0	1	1	1	1	1	1	0	1
chr8.15989318.15989846	pos	1	0	0	0	0	1	0	0	0	0	1
chr8.17749514.17749666	pos	0	1	1	1	0	0	1	1	0	0	1
chrV.898082.898287	pos	0	0	0	0	0	0	1	0	1	0	0
chrV.2148243.2148657	pos	0	0	0	0	0	0	1	1	1	0	0
chrV.2148767.2148893	pos	0	0	0	0	0	0	1	1	1	0	0
chrV.4189335.4189532	pos	0	0	0	0	0	0	1	0	1	0	0
chrV.4713659.4713994	pos	0	1	0	0	1	1	1	1	1	0	1
chrV.4714240.4714364	pos	0	1	0	0	1	1	1	1	1	0	0
chr1.2606000.2606500	neg	0	0	0	0	0	0	0	0	0	0	0
chr1.4900000.4900500	neg	0	0	0	0	0	0	0	0	0	0	0
chr1.9294500.9295000	neg	0	0	0	0	0	0	0	0	0	0	0
chr1.11719000.11719500	neg	0	0	0	0	0	0	0	0	0	0	0
chr1.24957500.24958000	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.276000.276500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.3171000.3171500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.3668500.3669000	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.4377000.4377500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.4766000.4766500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.5537000.5537500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.10971500.10972000	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.11572000.11572500	neg	0	0	0	0	0	0	0	0	0	0	0
chr2.12399000.12399500	neg	0	0	0	0	0	0	0	0	0	0	0
